n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
597,mlterm,1.330833,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,11060,1038,0,0,309,0,0,461,8,0.26087299999999997,1.4055689999999998
598,mlterm,1.365487,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,11000,1038,0,0,849,0,0,471,8,0.23937899999999998,1.437819
599,mlterm,1.341897,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11036,1046,0,0,234,0,0,455,8,0.25740599999999997,1.406691
600,st,0.390484,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,890,0,0,319,0,0,138,0,0.276839,0.38869
601,st,0.396316,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,882,0,0,297,0,0,185,0,0.246975,0.405028
602,st,0.392459,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,887,0,0,492,0,0,160,0,0.23876999999999998,0.415911
603,st,0.396696,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,67,0,0,149,0,0.26300599999999996,0.398646
604,st,0.408587,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,887,0,0,211,0,0,123,0,0.24409799999999998,0.45276
605,st,0.391041,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,880,0,0,111,0,0,138,0,0.242609,0.420251
606,st,0.392753,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,147,0,0,135,0,0.249803,0.41487799999999997
607,st,0.390249,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,882,0,0,58,0,0,147,0,0.255917,0.403317
608,st,0.389015,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,172,0,0,141,0,0.260223,0.392683
609,st,0.412043,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,881,0,0,708,0,0,302,0,0.253525,0.43716
610,st,0.396791,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,885,0,0,163,0,0,144,0,0.244384,0.427789
611,st,0.397619,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8040,883,0,0,329,0,0,127,0,0.238581,0.438297
612,st,0.385496,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,896,0,0,27,0,0,143,0,0.223207,0.42735999999999996
613,st,0.384828,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,885,0,0,37,0,0,128,0,0.23997,0.414122
614,st,0.394077,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,99,0,0,140,0,0.25393099999999996,0.41402999999999995
615,st,0.395136,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,880,0,0,730,0,0,117,0,0.261148,0.41544899999999996
616,st,0.398516,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,881,0,0,74,0,0,128,0,0.24348099999999998,0.441818
617,st,0.400126,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,881,0,0,618,0,0,348,0,0.263829,0.38490399999999997
618,st,0.385546,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,884,0,0,74,0,0,148,0,0.231624,0.41784099999999996
619,st,0.380964,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,887,0,0,65,0,0,131,0,0.233232,0.414836
620,st,0.400511,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,888,0,0,107,0,0,167,0,0.24827,0.425268
621,st,0.395753,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,886,0,0,84,0,0,129,0,0.257667,0.410402
622,st,0.414299,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,885,0,0,430,0,0,125,0,0.23027699999999998,0.47539299999999995
623,st,0.393142,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,884,0,0,134,0,0,141,0,0.24092799999999998,0.42783099999999996
624,st,0.393093,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,881,0,0,935,0,0,126,0,0.24987399999999999,0.419962
625,st,0.42459,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,879,0,0,470,0,0,464,0,0.236316,0.45924099999999995
626,st,0.399092,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,270,0,0,173,0,0.250472,0.431731
627,st,0.382995,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,882,0,0,111,0,0,149,0,0.238309,0.398532
628,st,0.382218,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,884,0,0,83,0,0,182,0,0.2259,0.40707499999999996
629,st,0.395116,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,884,0,0,140,0,0,351,0,0.23080699999999998,0.44084999999999996
630,st,0.379131,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,883,0,0,265,0,0,149,0,0.23413399999999998,0.401626
631,st,0.393347,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,883,0,0,121,0,0,145,0,0.243773,0.42451
632,st,0.384153,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,889,0,0,59,0,0,194,0,0.250225,0.39683599999999997
633,st,0.411319,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,121,0,0,172,0,0.253044,0.4246
634,st,0.387851,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,884,0,0,61,0,0,171,0,0.249023,0.40024699999999996
635,st,0.398607,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,882,0,0,57,0,0,139,0,0.223829,0.454155
636,st,0.387041,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,883,0,0,361,0,0,134,0,0.25163399999999997,0.40556699999999996
637,st,0.382005,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,877,0,0,79,0,0,123,0,0.23246799999999998,0.412973
638,st,0.389272,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,891,0,0,433,0,0,138,0,0.242836,0.40850899999999996
639,st,0.396729,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,889,0,0,173,0,0,184,0,0.24576099999999998,0.43024999999999997
640,st,0.396942,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,878,0,0,124,0,0,151,0,0.221626,0.44577999999999995
641,st,0.392766,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,883,0,0,2216,0,0,179,0,0.234822,0.420952
642,st,0.388539,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,327,0,0,164,0,0.246134,0.40894199999999997
643,st,0.390243,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,890,0,0,61,0,0,146,0,0.256116,0.399723
644,st,0.404773,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,882,0,0,277,0,0,127,0,0.24298,0.4531
645,st,0.389672,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,882,0,0,428,0,0,139,0,0.249551,0.410027
646,st,0.397496,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,885,0,0,330,0,0,136,0,0.254119,0.424325
647,st,0.400647,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8040,888,0,0,341,0,0,152,0,0.25055299999999997,0.43380399999999997
648,st,0.391932,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,884,0,0,40,0,0,130,0,0.219192,0.438475
649,st,0.42606,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,884,0,0,485,0,0,127,0,0.26651199999999997,0.443023
650,st,0.396721,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,882,0,0,43,0,0,159,0,0.235404,0.432703
651,st,0.400485,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,885,0,0,241,0,0,154,0,0.250814,0.43267999999999995
652,st,0.388441,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,884,0,0,239,0,0,150,0,0.273176,0.38697299999999996
653,st,0.392512,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,891,0,0,488,0,0,183,0,0.252098,0.40741499999999997
654,st,0.401684,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,888,0,0,88,0,0,119,0,0.23798799999999998,0.44790199999999997
655,st,0.396526,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,886,0,0,168,0,0,193,0,0.256824,0.416602
656,st,0.393191,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,890,0,0,776,0,0,132,0,0.274675,0.391078
657,st,0.408957,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,889,0,0,147,0,0,129,0,0.236585,0.46424
658,st,0.384194,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,883,0,0,115,0,0,145,0,0.252555,0.39976999999999996
659,st,0.401873,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,130,0,0,130,0,0.23877299999999999,0.44005099999999997
660,st,0.393652,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,880,0,0,233,0,0,148,0,0.257472,0.407281
661,st,0.385119,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,886,0,0,229,0,0,159,0,0.254261,0.384916
662,st,0.379055,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,111,0,0,155,0,0.2162,0.41958599999999996
663,st,0.394917,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,883,0,0,1433,0,0,148,0,0.233699,0.431621
664,st,0.401472,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,887,0,0,177,0,0,167,0,0.260332,0.40577199999999997
665,st,0.385521,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,175,0,0,206,0,0.239868,0.40794199999999997
666,st,0.397855,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,880,0,0,75,0,0,156,0,0.249576,0.419321
667,st,0.381497,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,887,0,0,246,0,0,152,0,0.24170999999999998,0.401368
668,st,0.39113,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,881,0,0,144,0,0,237,0,0.247837,0.411701
669,st,0.392234,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,880,0,0,702,0,0,130,0,0.24873699999999999,0.419078
670,st,0.389775,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,879,0,0,106,0,0,150,0,0.256662,0.39958699999999997
671,st,0.392313,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,886,0,0,163,0,0,164,0,0.228289,0.43481
672,st,0.394887,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,804,0,0,508,0,0.249187,0.401153
673,st,0.388859,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,887,0,0,240,0,0,124,0,0.241419,0.41629499999999997
674,st,0.40348,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,882,0,0,132,0,0,149,0,0.237114,0.436251
675,st,0.38416,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,883,0,0,116,0,0,143,0,0.249475,0.408728
676,st,0.403556,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,883,0,0,201,0,0,149,0,0.23623999999999998,0.439025
677,st,0.383092,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,52,0,0,164,0,0.226625,0.41146299999999997
678,st,0.391743,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,881,0,0,889,0,0,115,0,0.252903,0.41398799999999997
679,st,0.388506,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,880,0,0,604,0,0,137,0,0.254544,0.39597
680,st,0.406583,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,891,0,0,1461,0,0,164,0,0.23549399999999998,0.441671
681,st,0.401937,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,884,0,0,66,0,0,129,0,0.23454699999999998,0.450565
682,st,0.390546,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,889,0,0,538,0,0,145,0,0.227576,0.429438
683,st,0.390094,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8040,885,0,0,189,0,0,262,0,0.23657599999999998,0.40985699999999997
684,st,0.389098,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,684,0,0,153,0,0.235925,0.415606
685,st,0.402209,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8040,880,0,0,33,0,0,146,0,0.216115,0.45797299999999996
686,st,0.396962,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,885,0,0,56,0,0,139,0,0.24348599999999998,0.427237
687,st,0.383774,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,879,0,0,848,0,0,148,0,0.252925,0.393843
688,st,0.411848,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,890,0,0,435,0,0,356,0,0.24146499999999999,0.44522999999999996
689,st,0.392752,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,883,0,0,63,0,0,135,0,0.246159,0.415745
690,st,0.396458,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,887,0,0,57,0,0,145,0,0.254289,0.42469599999999996
691,st,0.395573,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,891,0,0,162,0,0,227,0,0.24031,0.428765
692,st,0.391211,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,881,0,0,334,0,0,173,0,0.22705599999999998,0.43914699999999995
693,st,0.384259,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,886,0,0,127,0,0,167,0,0.233816,0.416877
694,st,0.402043,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,880,0,0,42,0,0,118,0,0.23851399999999998,0.457399
695,st,0.411976,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,878,0,0,600,0,0,137,0,0.23968399999999998,0.45737
696,st,0.430994,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8036,890,0,0,162,0,0,171,0,0.248546,0.44339399999999995
697,st,0.379959,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,8036,884,0,0,891,0,0,159,0,0.23735099999999998,0.40077999999999997
698,st,0.394655,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,8036,886,0,0,51,0,0,171,0,0.253731,0.409136
699,st,0.392127,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,8040,882,0,0,271,0,0,181,0,0.247664,0.420491
700,urxvt,0.391592,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14740,2695,0,0,448,0,0,7448,0,0.32405,0.34568099999999996
701,urxvt,0.374234,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14820,2702,0,0,696,0,0,6170,0,0.31704499999999997,0.33603
702,urxvt,0.377263,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14600,2697,0,0,306,0,0,5374,0,0.292402,0.36394
703,urxvt,0.395766,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14920,2707,0,0,1185,0,0,6656,0,0.32628999999999997,0.34303
704,urxvt,0.384113,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14908,2699,0,0,1444,0,0,7791,0,0.300469,0.358458
705,urxvt,0.393499,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14736,2700,0,0,319,0,0,6485,0,0.31717,0.363985
706,urxvt,0.384134,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14916,2702,0,0,1520,0,0,6347,0,0.321557,0.340396
707,urxvt,0.389811,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14868,2700,0,0,329,0,0,6596,0,0.291842,0.380768
708,urxvt,0.376081,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14896,2703,0,0,147,0,0,5925,0,0.303315,0.35373299999999996
709,urxvt,0.386781,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14908,2705,0,0,1809,0,0,7371,0,0.34474299999999997,0.331908
710,urxvt,0.395027,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14728,2698,0,0,928,0,0,7214,0,0.31388299999999997,0.361398
711,urxvt,0.39473,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14884,2696,0,0,1348,0,0,7251,0,0.328999,0.338533
712,urxvt,0.383728,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14852,2698,0,0,667,0,0,6165,0,0.31648699999999996,0.34618899999999997
713,urxvt,0.384601,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14556,2691,0,0,1717,0,0,6717,0,0.323382,0.339787
714,urxvt,0.395531,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14720,2693,0,0,1839,0,0,6708,0,0.329573,0.355809
715,urxvt,0.38605,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14828,2698,0,0,1040,0,0,9636,0,0.33399399999999996,0.339703
716,urxvt,0.384075,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14800,2693,0,0,874,0,0,5984,0,0.30727499999999996,0.366515
717,urxvt,0.386969,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,14800,2701,0,0,700,0,0,5601,0,0.295394,0.37340599999999996
718,urxvt,0.383876,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,14896,2701,0,0,627,0,0,8630,0,0.332348,0.34221799999999997
719,urxvt,0.387693,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,14872,2706,0,0,2957,0,0,6962,0,0.31989,0.351582
