n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
394,uxterm,2.367657,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12156,3617,0,0,3011,0,0,2833,0,0.649682,0.94109
395,uxterm,2.506066,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12132,3621,0,0,1053,0,0,2837,0,0.662234,0.976336
396,uxterm,2.39111,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12088,3618,0,0,3161,0,0,2851,0,0.662837,0.9027379999999999
397,uxterm,2.388106,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12088,3613,0,0,5528,0,0,2822,0,0.649033,0.914273
398,uxterm,2.44727,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12168,3617,0,0,4261,0,0,2835,0,0.673507,0.948819
399,uxterm,2.402445,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12096,3615,0,0,4431,0,0,2852,0,0.653401,0.925839
400,xfce4-terminal,0.990917,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42848,7107,0,0,92,0,0,36819,0,0.422713,0.806184
401,xfce4-terminal,0.989527,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,41036,6534,0,0,185,0,0,36241,0,0.434343,0.7969109999999999
402,xfce4-terminal,0.990628,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43136,7099,0,0,97,0,0,37097,0,0.41145299999999996,0.811879
403,xfce4-terminal,0.989117,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43372,7104,0,0,83,0,0,37315,0,0.41831399999999996,0.801518
404,xfce4-terminal,0.994363,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42464,7129,0,0,75,0,0,35991,0,0.398964,0.834808
405,xfce4-terminal,0.996411,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42524,7657,0,0,95,0,0,36810,0,0.42966699999999997,0.794669
406,xfce4-terminal,0.984432,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42772,7119,0,0,87,0,0,34831,0,0.41757,0.8045289999999999
407,xfce4-terminal,0.979399,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43176,7121,0,0,98,0,0,36147,0,0.40653999999999996,0.8098569999999999
408,xfce4-terminal,0.991289,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42628,7111,0,0,261,0,0,37587,0,0.42894,0.797875
409,xfce4-terminal,0.971263,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43244,7143,0,0,44,0,0,35342,0,0.411194,0.799785
410,xfce4-terminal,0.987446,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42704,7122,0,0,84,0,0,36355,0,0.40362299999999995,0.8203499999999999
411,xfce4-terminal,0.995303,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42608,7085,0,0,84,0,0,36476,0,0.414416,0.8132349999999999
412,xfce4-terminal,0.996149,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42476,7103,0,0,247,0,0,38571,0,0.40412499999999996,0.821274
413,xfce4-terminal,0.985947,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,40928,6523,0,0,83,0,0,35799,0,0.387049,0.8363649999999999
414,xfce4-terminal,0.985255,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43164,7112,0,0,208,0,0,34139,0,0.419703,0.79965
415,xfce4-terminal,0.972254,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,40656,6528,0,0,70,0,0,34505,0,0.406389,0.802546
416,xfce4-terminal,0.994965,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42656,7116,0,0,70,0,0,36885,0,0.40365199999999996,0.8215129999999999
417,xfce4-terminal,0.98516,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43136,7697,0,0,259,0,0,36327,0,0.410983,0.8079259999999999
418,xfce4-terminal,0.985575,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43436,7121,0,0,65,0,0,35491,0,0.408939,0.814461
419,xfce4-terminal,0.991888,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43036,7170,0,0,81,0,0,34856,0,0.408283,0.815975
420,xfce4-terminal,0.993864,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,40224,6517,0,0,241,0,0,35669,0,0.414962,0.805241
421,xfce4-terminal,0.991404,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42924,7108,0,0,65,0,0,34147,0,0.400566,0.836669
422,xfce4-terminal,0.991476,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42936,7685,0,0,74,0,0,35038,0,0.441391,0.777783
423,xfce4-terminal,0.982276,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42892,7100,0,0,86,0,0,34500,0,0.411613,0.800682
424,xfce4-terminal,1.010426,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42668,7665,0,0,209,0,0,36919,0,0.428958,0.8204699999999999
425,xfce4-terminal,0.983713,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42932,7689,0,0,69,0,0,35600,0,0.42665699999999995,0.783733
426,xfce4-terminal,0.988575,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,41128,6535,0,0,210,0,0,36727,0,0.427446,0.7878219999999999
427,xfce4-terminal,1.002606,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,40712,6495,0,0,188,0,0,38916,0,0.402311,0.8341489999999999
428,xfce4-terminal,0.994407,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42596,7097,0,0,73,0,0,34529,0,0.415645,0.809217
429,xfce4-terminal,0.974013,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,41036,6538,0,0,61,0,0,34799,0,0.386426,0.8152929999999999
430,xfce4-terminal,0.983937,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42860,7122,0,0,81,0,0,34970,0,0.393528,0.8197749999999999
431,xfce4-terminal,0.972353,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43208,7148,0,0,65,0,0,35988,0,0.391555,0.8105319999999999
432,xfce4-terminal,0.999331,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,41376,6551,0,0,67,0,0,38192,0,0.45103699999999997,0.78218
433,xfce4-terminal,0.981597,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43148,7139,0,0,64,0,0,36212,0,0.414107,0.8037569999999999
434,xfce4-terminal,0.989047,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42368,7113,0,0,72,0,0,38193,0,0.414553,0.799574
435,xfce4-terminal,0.991105,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43104,7088,0,0,405,0,0,36584,0,0.44359899999999997,0.7849849999999999
436,xfce4-terminal,0.991937,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42936,7097,0,0,91,0,0,33473,0,0.400956,0.829023
437,xfce4-terminal,0.993357,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,40680,6513,0,0,67,0,0,35285,0,0.414541,0.814
438,xfce4-terminal,0.999164,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42488,7086,0,0,69,0,0,34418,0,0.418338,0.8149989999999999
439,xfce4-terminal,0.995296,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42900,7099,0,0,82,0,0,34333,0,0.412458,0.8086709999999999
440,xfce4-terminal,0.98656,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43404,7696,0,0,66,0,0,35391,0,0.396761,0.812821
441,xfce4-terminal,0.989321,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42720,7110,0,0,117,0,0,36114,0,0.405288,0.8184619999999999
442,xfce4-terminal,0.988696,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43508,7695,0,0,119,0,0,36677,0,0.43324799999999997,0.7940659999999999
443,xfce4-terminal,0.987813,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43204,7116,0,0,210,0,0,34805,0,0.39161399999999996,0.8303269999999999
444,xfce4-terminal,0.986938,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42824,7137,0,0,72,0,0,35179,0,0.40986799999999995,0.816639
445,xfce4-terminal,0.990837,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,41188,6520,0,0,205,0,0,36082,0,0.405285,0.821799
446,xfce4-terminal,0.978029,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42912,7119,0,0,222,0,0,35506,0,0.417466,0.7954049999999999
447,xfce4-terminal,0.96722,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42924,7126,0,0,80,0,0,37652,0,0.412132,0.786208
448,xfce4-terminal,0.983603,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42840,7103,0,0,95,0,0,36465,0,0.40660599999999997,0.8093549999999999
449,xfce4-terminal,0.993166,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43484,7706,0,0,195,0,0,34513,0,0.417319,0.812778
450,xfce4-terminal,1.001595,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,40996,6504,0,0,84,0,0,38144,0,0.43124799999999996,0.806947
451,xfce4-terminal,0.983241,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42492,7097,0,0,89,0,0,37112,0,0.416777,0.795921
452,xfce4-terminal,0.989764,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42524,7126,0,0,73,0,0,35627,0,0.421939,0.802406
453,xfce4-terminal,0.981285,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,41972,7100,0,0,73,0,0,36282,0,0.41775599999999996,0.788945
454,xfce4-terminal,0.977471,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43088,7145,0,0,91,0,0,35990,0,0.405669,0.8016129999999999
455,xfce4-terminal,0.984293,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43192,7141,0,0,75,0,0,36133,0,0.41666,0.798698
456,xfce4-terminal,1.001222,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43140,7108,0,0,89,0,0,37404,0,0.41964199999999996,0.817078
457,xfce4-terminal,0.994572,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43184,7112,0,0,66,0,0,35092,0,0.40384499999999995,0.8376859999999999
458,xfce4-terminal,0.987475,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42216,7099,0,0,108,0,0,36868,0,0.42911699999999997,0.794545
459,xfce4-terminal,0.998881,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42200,7066,0,0,82,0,0,32035,0,0.384084,0.8547669999999999
460,xfce4-terminal,0.980256,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42864,7146,0,0,88,0,0,38306,0,0.42142999999999997,0.793299
461,xfce4-terminal,0.981779,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43156,7122,0,0,81,0,0,36763,0,0.417072,0.796164
462,xfce4-terminal,0.995151,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43080,7099,0,0,63,0,0,35907,0,0.41712699999999997,0.810415
463,xfce4-terminal,0.987379,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42420,7125,0,0,82,0,0,38359,0,0.41785999999999995,0.803338
464,xfce4-terminal,0.991109,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42884,7696,0,0,83,0,0,35043,0,0.425178,0.7997799999999999
465,xfce4-terminal,0.992702,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43140,7110,0,0,847,0,0,34846,0,0.427473,0.799252
466,xfce4-terminal,0.980659,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42820,7137,0,0,113,0,0,35300,0,0.40604999999999997,0.8164739999999999
467,xfce4-terminal,0.975951,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42920,7126,0,0,69,0,0,35603,0,0.40047499999999997,0.80689
468,xfce4-terminal,0.980763,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43016,7676,0,0,90,0,0,34670,0,0.429077,0.7838689999999999
469,xfce4-terminal,0.974616,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42856,7097,0,0,60,0,0,33590,0,0.406446,0.7978029999999999
470,xfce4-terminal,0.98485,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43084,7110,0,0,89,0,0,33997,0,0.419172,0.7970109999999999
471,xfce4-terminal,0.983856,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43216,7127,0,0,235,0,0,36581,0,0.415759,0.799997
472,xfce4-terminal,0.98628,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42624,7106,0,0,85,0,0,36202,0,0.40821999999999997,0.818916
473,xfce4-terminal,0.993586,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43460,7696,0,0,69,0,0,36057,0,0.43097199999999997,0.8013509999999999
474,xfce4-terminal,0.983015,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43408,7115,0,0,51,0,0,37519,0,0.40690299999999996,0.807672
475,xfce4-terminal,0.986866,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43316,7688,0,0,863,0,0,33084,0,0.423008,0.8022929999999999
476,xfce4-terminal,0.986304,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42812,7096,0,0,262,0,0,33713,0,0.412554,0.807619
477,xfce4-terminal,0.995528,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42728,7103,0,0,72,0,0,35353,0,0.40762499999999996,0.8210949999999999
478,xfce4-terminal,0.984888,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42704,7105,0,0,185,0,0,35216,0,0.423905,0.7966719999999999
479,xfce4-terminal,0.990297,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42968,7688,0,0,87,0,0,33944,0,0.42030399999999996,0.8038299999999999
480,xfce4-terminal,0.991951,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43572,7708,0,0,75,0,0,36082,0,0.39877399999999996,0.818315
481,xfce4-terminal,1.000662,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,40708,6501,0,0,327,0,0,36617,0,0.44231099999999995,0.799775
482,xfce4-terminal,0.987602,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42772,7114,0,0,82,0,0,35049,0,0.41763,0.807434
483,xfce4-terminal,0.98001,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43096,7115,0,0,84,0,0,37360,0,0.42938,0.780412
484,xfce4-terminal,0.987061,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,41108,6511,0,0,425,0,0,33787,0,0.430234,0.788565
485,xfce4-terminal,0.978238,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42448,7113,0,0,66,0,0,35372,0,0.419979,0.7884319999999999
486,xfce4-terminal,0.987615,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42792,7104,0,0,77,0,0,37520,0,0.438293,0.786206
487,xfce4-terminal,1.001283,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43292,7694,0,0,169,0,0,36745,0,0.43655299999999997,0.7982579999999999
488,xfce4-terminal,0.990947,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,42516,7091,0,0,91,0,0,36118,0,0.43600099999999997,0.787998
489,xfce4-terminal,0.993786,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43212,7122,0,0,84,0,0,35276,0,0.414342,0.8143349999999999
490,xfce4-terminal,0.992711,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,42408,7105,0,0,90,0,0,33717,0,0.40602499999999997,0.818198
491,xfce4-terminal,1.001839,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,41948,7078,0,0,63,0,0,35649,0,0.412323,0.822635
492,xfce4-terminal,0.994217,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43100,7113,0,0,95,0,0,34350,0,0.418798,0.8115249999999999
493,xfce4-terminal,0.989011,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43352,7141,0,0,80,0,0,38196,0,0.431106,0.795493
494,xfce4-terminal,0.995645,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43316,7686,0,0,308,0,0,34634,0,0.417844,0.813326
495,xfce4-terminal,0.995846,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,43160,7673,0,0,78,0,0,35863,0,0.41896,0.813843
496,xfce4-terminal,1.001446,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43004,7096,0,0,171,0,0,36490,0,0.38803099999999996,0.8479859999999999
497,xfce4-terminal,0.983488,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,43352,7125,0,0,77,0,0,36958,0,0.436961,0.785481
498,xfce4-terminal,0.994355,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,42596,7096,0,0,94,0,0,35226,0,0.40346899999999997,0.819135
499,xfce4-terminal,0.988699,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,43176,7091,0,0,303,0,0,35905,0,0.414757,0.8029689999999999
500,mlterm,1.398621,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,10948,1041,0,0,3978,0,0,463,8,0.25356999999999996,1.469559
501,mlterm,1.420256,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,11084,1048,0,0,2961,0,0,473,104,0.242893,1.489646
502,mlterm,1.333426,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,11140,1062,0,0,700,0,0,477,8,0.258602,1.404558
503,mlterm,1.362349,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,11140,1055,0,0,1342,0,0,476,8,0.261218,1.4216039999999999
504,mlterm,1.440762,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,11128,1048,0,0,2406,0,0,463,8,0.225053,1.5170949999999999
505,mlterm,1.314321,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,11140,1053,0,0,979,0,0,473,8,0.248216,1.398251
506,mlterm,1.434293,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,11128,1050,0,0,1389,0,0,463,8,0.269267,1.480959
