n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
768,st,0.358675,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,878,0,0,26,0,0,144,0,0.236,0.39599999999999996
769,st,0.362884,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,885,0,0,28,0,0,77,0,0.22799999999999998,0.40399999999999997
770,st,0.361745,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,75,0,0,96,0,0.18,0.45199999999999996
771,st,0.369792,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,887,0,0,114,0,0,120,0,0.19999999999999998,0.444
772,st,0.353771,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,881,0,0,149,0,0,80,0,0.22799999999999998,0.40399999999999997
773,st,0.361386,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,876,0,0,37,0,0,85,0,0.208,0.416
774,st,0.348722,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,879,0,0,95,0,0,76,0,0.24,0.38799999999999996
775,st,0.36869,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,883,0,0,177,0,0,105,0,0.188,0.44799999999999995
776,st,0.370878,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,16,0,0,76,0,0.22,0.44
777,st,0.348228,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,876,0,0,22,0,0,73,0,0.252,0.372
778,st,0.3503,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,884,0,0,191,0,0,90,0,0.212,0.412
779,st,0.366887,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,878,0,0,67,0,0,89,0,0.256,0.38
780,st,0.372227,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,886,0,0,41,0,0,93,0,0.256,0.39599999999999996
781,st,0.360192,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,880,0,0,52,0,0,102,0,0.19599999999999998,0.424
782,st,0.353161,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,889,0,0,57,0,0,83,0,0.208,0.42
783,st,0.364715,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,21,0,0,78,0,0.204,0.432
784,st,0.365008,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,55,0,0,126,0,0.184,0.45599999999999996
785,st,0.354465,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,876,0,0,89,0,0,75,0,0.192,0.432
786,st,0.363424,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,885,0,0,237,0,0,88,0,0.22,0.432
787,st,0.3567,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,874,0,0,403,0,0,110,0,0.188,0.436
788,st,0.366264,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,879,0,0,24,0,0,83,0,0.188,0.46399999999999997
789,st,0.371263,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,63,0,0,95,0,0.192,0.472
790,st,0.374254,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,884,0,0,119,0,0,88,0,0.19999999999999998,0.45599999999999996
791,st,0.362152,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,878,0,0,93,0,0,165,0,0.19999999999999998,0.444
792,st,0.364368,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,885,0,0,35,0,0,92,0,0.19599999999999998,0.44
793,st,0.365784,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,881,0,0,166,0,0,127,0,0.216,0.44
794,st,0.361463,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,877,0,0,30,0,0,87,0,0.22799999999999998,0.39199999999999996
795,st,0.346912,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9092,881,0,0,65,0,0,90,0,0.16799999999999998,0.45199999999999996
796,st,0.376248,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9092,890,0,0,184,0,0,95,0,0.208,0.45599999999999996
797,st,0.34839,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,883,0,0,65,0,0,74,0,0.19599999999999998,0.428
798,st,0.368979,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,883,0,0,63,0,0,86,0,0.204,0.45999999999999996
799,st,0.366315,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,885,0,0,21,0,0,111,0,0.204,0.436
800,stterm,0.365093,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,19,0,0,83,0,0.19599999999999998,0.45599999999999996
801,stterm,0.344212,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,877,0,0,77,0,0,78,0,0.22399999999999998,0.39199999999999996
802,stterm,0.371459,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,878,0,0,119,0,0,137,0,0.188,0.44799999999999995
803,stterm,0.359023,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,884,0,0,21,0,0,97,0,0.19599999999999998,0.428
804,stterm,0.357542,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,879,0,0,234,0,0,94,0,0.22399999999999998,0.39199999999999996
805,stterm,0.356614,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,884,0,0,43,0,0,98,0,0.22399999999999998,0.408
806,stterm,0.37035,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,39,0,0,135,0,0.23199999999999998,0.416
807,stterm,0.354342,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,66,0,0,89,0,0.212,0.416
808,stterm,0.354974,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,878,0,0,21,0,0,87,0,0.23199999999999998,0.384
809,stterm,0.348816,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,882,0,0,32,0,0,84,0,0.208,0.416
810,stterm,0.372024,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,873,0,0,22,0,0,105,0,0.24,0.40399999999999997
811,stterm,0.354239,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,881,0,0,15,0,0,93,0,0.144,0.472
812,stterm,0.372521,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,879,0,0,47,0,0,156,0,0.22799999999999998,0.436
813,stterm,0.365819,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,878,0,0,71,0,0,89,0,0.236,0.40399999999999997
814,stterm,0.371044,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,877,0,0,22,0,0,144,0,0.24,0.42
815,stterm,0.358661,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,881,0,0,55,0,0,107,0,0.176,0.45599999999999996
816,stterm,0.345013,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,885,0,0,13,0,0,73,0,0.19999999999999998,0.416
817,stterm,0.350639,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,875,0,0,12,0,0,79,0,0.208,0.424
818,stterm,0.362738,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,146,0,0,168,0,0.19599999999999998,0.432
819,stterm,0.369467,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,883,0,0,123,0,0,91,0,0.22399999999999998,0.444
820,stterm,0.360262,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,51,0,0,101,0,0.192,0.436
821,stterm,0.360606,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,882,0,0,18,0,0,102,0,0.204,0.408
822,stterm,0.356582,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,885,0,0,136,0,0,133,0,0.244,0.38799999999999996
823,stterm,0.369094,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,887,0,0,63,0,0,119,0,0.172,0.476
824,stterm,0.360328,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,881,0,0,218,0,0,99,0,0.22,0.424
825,stterm,0.360496,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,884,0,0,54,0,0,91,0,0.19599999999999998,0.45199999999999996
826,stterm,0.379003,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,883,0,0,81,0,0,96,0,0.22,0.45199999999999996
827,stterm,0.385831,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,875,0,0,341,0,0,191,0,0.19599999999999998,0.45599999999999996
828,stterm,0.343919,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,61,0,0,89,0,0.216,0.39599999999999996
829,stterm,0.363944,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,872,0,0,191,0,0,96,0,0.16799999999999998,0.476
830,stterm,0.374619,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,878,0,0,40,0,0,96,0,0.22399999999999998,0.42
831,stterm,0.375067,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,876,0,0,172,0,0,147,0,0.248,0.39999999999999997
832,stterm,0.36023,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,884,0,0,34,0,0,103,0,0.216,0.39999999999999997
833,stterm,0.359475,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,881,0,0,83,0,0,84,0,0.22399999999999998,0.424
834,stterm,0.376844,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,884,0,0,26,0,0,174,0,0.236,0.436
835,stterm,0.355937,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,882,0,0,59,0,0,116,0,0.22799999999999998,0.40399999999999997
836,stterm,0.35865,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,152,0,0,72,0,0.192,0.432
837,stterm,0.366632,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,874,0,0,166,0,0,108,0,0.188,0.432
838,stterm,0.352697,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,108,0,0,149,0,0.176,0.45199999999999996
839,stterm,0.357031,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,877,0,0,83,0,0,94,0,0.216,0.408
840,stterm,0.362019,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,881,0,0,33,0,0,147,0,0.208,0.444
841,stterm,0.349704,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,878,0,0,84,0,0,101,0,0.216,0.408
842,stterm,0.373524,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,894,0,0,26,0,0,91,0,0.204,0.444
843,stterm,0.361156,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,880,0,0,26,0,0,195,0,0.216,0.428
844,stterm,0.348349,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,76,0,0,99,0,0.212,0.39999999999999997
845,stterm,0.34578,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,58,0,0,76,0,0.18,0.444
846,stterm,0.383697,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,115,0,0,105,0,0.204,0.46399999999999997
847,stterm,0.351239,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,884,0,0,98,0,0,90,0,0.204,0.42
848,stterm,0.384937,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,884,0,0,25,0,0,82,0,0.19999999999999998,0.48
849,stterm,0.348996,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,886,0,0,90,0,0,98,0,0.192,0.424
850,stterm,0.352232,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,884,0,0,20,0,0,63,0,0.236,0.39999999999999997
851,stterm,0.354507,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,884,0,0,210,0,0,86,0,0.19599999999999998,0.44
852,stterm,0.406486,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,120,0,0,78,0,0.22799999999999998,0.496
853,stterm,0.363592,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,874,0,0,40,0,0,87,0,0.244,0.38799999999999996
854,stterm,0.36546,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,886,0,0,35,0,0,96,0,0.19999999999999998,0.432
855,stterm,0.368981,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,111,0,0,87,0,0.22,0.424
856,stterm,0.368193,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,879,0,0,81,0,0,102,0,0.236,0.412
857,stterm,0.346564,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,882,0,0,61,0,0,92,0,0.19599999999999998,0.424
858,stterm,0.364554,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,16,0,0,92,0,0.184,0.44
859,stterm,0.344806,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,885,0,0,50,0,0,97,0,0.192,0.424
860,stterm,0.369217,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,875,0,0,79,0,0,103,0,0.244,0.424
861,stterm,0.372001,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,876,0,0,134,0,0,85,0,0.212,0.436
862,stterm,0.355554,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,878,0,0,103,0,0,92,0,0.18,0.45199999999999996
863,stterm,0.377032,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,881,0,0,238,0,0,134,0,0.212,0.44799999999999995
864,stterm,0.366148,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,873,0,0,51,0,0,102,0,0.216,0.42
865,stterm,0.357516,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,889,0,0,145,0,0,94,0,0.204,0.42
866,stterm,0.364049,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,882,0,0,112,0,0,91,0,0.216,0.436
867,stterm,0.360337,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,22,0,0,103,0,0.16399999999999998,0.45599999999999996
868,stterm,0.395568,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,893,0,0,1116,0,0,134,0,0.18,0.472
869,stterm,0.362984,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,880,0,0,24,0,0,96,0,0.23199999999999998,0.42
870,stterm,0.356781,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,20,0,0,96,0,0.244,0.39199999999999996
871,stterm,0.355991,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,883,0,0,23,0,0,94,0,0.176,0.44
872,stterm,0.376953,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,133,0,0,82,0,0.248,0.40399999999999997
873,stterm,0.350063,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,880,0,0,110,0,0,88,0,0.22799999999999998,0.39999999999999997
874,stterm,0.35649,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,877,0,0,17,0,0,97,0,0.192,0.42
875,stterm,0.364492,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,879,0,0,90,0,0,120,0,0.208,0.44799999999999995
876,stterm,0.353354,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,876,0,0,21,0,0,82,0,0.22799999999999998,0.39999999999999997
877,stterm,0.380549,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,876,0,0,44,0,0,186,0,0.18,0.488
878,stterm,0.367481,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,887,0,0,130,0,0,90,0,0.172,0.46799999999999997
879,stterm,0.357893,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,880,0,0,18,0,0,78,0,0.22,0.412
880,stterm,0.366093,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,885,0,0,66,0,0,97,0,0.22399999999999998,0.412
881,stterm,0.366563,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,883,0,0,21,0,0,103,0,0.188,0.44799999999999995
882,stterm,0.397527,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,188,0,0,100,0,0.212,0.488
883,stterm,0.352146,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,889,0,0,68,0,0,86,0,0.188,0.436
884,stterm,0.369899,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,890,0,0,242,0,0,107,0,0.19999999999999998,0.45199999999999996
885,stterm,0.353029,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,9088,883,0,0,72,0,0,74,0,0.208,0.42
886,stterm,0.377266,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,9088,880,0,0,94,0,0,126,0,0.188,0.484
